"muniYear","agua","dren","elec"
"08058_2000",673,3,1226
"08058_2001",666,3,1222
"08058_2002",930,3,1187
"08058_2003",930,3,1299
"08058_2004",930,3,1333
"08058_2005",981,3,1372
"08058_2006",1020,3,1416
"08058_2007",1062,3,1439
"08058_2008",1062,3,1402
"08058_2009",1062,3,1454
"08058_2010",1062,3,1461
"08058_2011",260,3,1494
"08058_2012",0,3,1500
"08058_2013",0,3,1531
"08058_2014",0,3,1529
"08058_2015",0,3,1780
"08059_1994",1662,1,2392
"08059_1995",1663,1,2462
"08059_1996",1663,1,3448
"08059_1997",1697,1,3530
"08059_1998",1702,1,3669
"08059_1999",1705,1,3669
"08059_2000",1706,1,4926
"08059_2001",1842,1,5271
"08059_2002",1932,1,5868
"08059_2003",1932,1,2227
"08059_2004",1865,1,2254
"08059_2005",1775,1,2292
"08059_2006",1816,1,2299
"08059_2007",1758,1,2153
"08059_2008",1874,1,2060
"08059_2009",1548,1,2056
"08059_2010",1588,1,2118
"08059_2011",1510,1,2254
"08059_2012",1532,1,1990
"08059_2013",1539,1,2149
"08059_2014",1580,1,2169
"08059_2015",1618,2,2207
"08060_1994",2494,1,3366
"08060_1995",2585,1,3816
"08060_1996",2585,1,3853
"08060_1997",2602,1,3903
"08060_1998",2589,1,3948
"08060_1999",2581,1,3948
"08060_2000",2572,2,3939
"08060_2001",2698,3,3954
"08060_2002",2817,3,4030
"08060_2003",2817,3,4014
"08060_2004",2758,3,4027
"08060_2005",2858,3,4051
"08060_2006",2895,3,4343
"08060_2007",2952,3,4289
"08060_2008",2698,3,4123
"08060_2009",2798,3,4230
"08060_2010",2838,3,4267
"08060_2011",2319,3,4352
"08060_2012",2387,3,4606
"08060_2013",2834,3,4497
"08060_2014",2898,3,4506
"08060_2015",2926,2,4546
"08061_1994",1011,1,162
"08061_1995",1037,2,1559
"08061_1996",1037,2,1423
"08061_1997",1052,2,1533
"08061_1998",1063,2,1574
"08061_1999",1068,2,1614
"08061_2000",1085,4,2280
"08061_2001",1090,4,2371
"08061_2002",1286,5,2387
"08061_2003",1286,6,2466
"08061_2004",1279,6,1317
"08061_2005",1501,6,1291
"08061_2006",1501,6,1995
"08061_2007",1503,6,1937
"08061_2008",1511,6,1809
"08061_2009",1519,6,1813
"08061_2010",1532,6,1826
"08061_2011",203,6,1952
"08061_2012",0,6,1768
"08061_2013",0,6,1802
"08061_2014",0,6,1973
"08061_2015",0,8,1982
"08062_1994",6783,12,5810
"08062_1995",7030,12,7927
"08062_1996",7030,12,7795
"08062_1997",7126,16,8035
"08062_1998",7199,20,8317
"08062_1999",7297,20,8642
"08062_2000",7425,19,8860
"08062_2001",8354,19,9071
"08062_2002",8947,19,9312
"08062_2003",8947,19,9572
"08062_2004",9840,19,9822
"08062_2005",10366,19,10097
"08062_2006",10750,19,10421
"08062_2007",9943,19,10541
"08062_2008",10298,19,11303
"08062_2009",11374,19,11534
"08062_2010",10699,19,11691
"08062_2011",4709,19,11961
"08062_2012",6797,19,12088
"08062_2013",5416,19,11979
"08062_2014",6990,19,12692
"08062_2015",7092,21,12493
"08063_1994",1133,0,1057
"08063_1995",1337,0,1186
"08063_1996",1337,0,1292
"08063_1997",1357,1,1299
"08063_1998",1357,1,1385
"08063_1999",1374,1,1385
"08063_2000",1388,1,1433
"08063_2001",1421,1,1425
"08063_2002",1434,2,1442
"08063_2003",1434,2,1485
"08063_2004",1581,2,1537
"08063_2005",2028,2,1652
"08063_2006",2028,2,1686
"08063_2007",1992,2,1749
"08063_2008",1992,4,1952
"08063_2009",2145,4,2003
"08063_2010",2242,4,2041
"08063_2011",739,5,2087
"08063_2012",0,5,2180
"08063_2013",0,5,2227
"08063_2014",0,5,2255
"08063_2015",0,5,2273
"08064_1994",414,0,79
"08064_1995",420,0,632
"08064_1996",420,0,640
"08064_1997",426,0,653
"08064_1998",426,0,684
"08064_1999",431,0,684
"08064_2000",496,0,700
"08064_2001",734,1,700
"08064_2002",509,1,714
"08064_2003",509,1,721
"08064_2004",800,1,734
"08064_2005",828,1,748
"08064_2006",828,1,756
"08064_2007",828,1,773
"08064_2008",609,1,779
"08064_2009",614,1,790
"08064_2010",614,1,791
"08064_2011",320,1,790
"08064_2012",0,1,796
"08064_2013",0,1,810
"08064_2014",0,1,830
"08064_2015",0,1,824
"08065_1994",1103,0,29
"08065_1995",1120,0,426
"08065_1996",1120,0,417
"08065_1997",1136,0,457
"08065_1998",1153,2,483
"08065_1999",1181,2,483
"08065_2000",1202,2,583
"08065_2001",2007,2,653
"08065_2002",1962,4,1196
"08065_2003",1962,4,1232
"08065_2004",1962,4,1274
"08065_2005",2454,4,1339
"08065_2006",2406,4,1376
"08065_2007",2528,4,1423
"08065_2008",2499,4,2457
"08065_2009",2543,4,2621
"08065_2010",2543,4,2725
"08065_2011",410,5,2750
"08065_2012",0,5,2822
"08065_2013",0,5,3097
"08065_2014",0,5,3381
"08065_2015",0,5,3072
"08066_1994",261,1,1536
"08066_1995",265,1,0
"08066_1996",265,1,0
"08066_1997",268,1,0
"08066_1998",275,1,0
"08066_1999",282,1,27.7
"08066_2000",287,1,92.3333333333333
"08066_2001",833,1,210.25
"08066_2002",843,1,280.333333333333
"08066_2003",843,1,277
"08066_2004",1033,1,287
"08066_2005",1158,1,323
"08066_2006",1158,1,333
"08066_2007",1182,1,352
"08066_2008",1211,1,579
"08066_2009",1265,1,676
"08066_2010",1317,1,774
"08066_2011",504,1,870
"08066_2012",0,1,920
"08066_2013",0,1,1088
"08066_2014",0,1,1154
"08066_2015",0,1,1109
"08067_1994",1190,0,1346
"08067_1995",1234,0,1583
"08067_1996",1234,0,1651
"08067_1997",1252,0,1711
"08067_1998",1283,0,1739
"08067_1999",1299,0,1739
"08067_2000",1314,0,1419
"08067_2001",1496,0,1433
"08067_2002",1888,0,1434
"08067_2003",1888,1,1470
"08067_2004",2207,1,1495
"08067_2005",2351,1,1589
"08067_2006",2276,1,2146
"08067_2007",2390,1,2275
"08067_2008",2328,1,2442
"08067_2009",2393,1,2534
"08067_2010",2184,1,2576
"08067_2011",998,1,2553
"08067_2012",0,1,2651
"08067_2013",0,1,2655
"08067_2014",0,1,2536
"08067_2015",0,1,2609
"09002_1994",16486.5,1,2584.66666666667
"09002_1995",53088,1,2584.66666666667
"09002_1996",65946,1,2584.66666666667
"09002_1997",80460,1,2584.66666666667
"09002_1998",80573,1,2584.66666666667
"09002_1999",44872,1,2584.66666666667
"09002_2000",46402,1,2584.66666666667
"09002_2001",44904,1,2584.66666666667
"09002_2002",44539,1,2584.66666666667
"09002_2003",44526,1,86606
"09002_2004",44694,1,167596.333333333
"09002_2005",43915,1,167596.333333333
"09002_2006",46052,1,167596.333333333
"09002_2007",46157,1,167596.333333333
"09002_2008",45273,1,167596.333333333
"09002_2009",44840,1,167596.333333333
"09002_2010",44855,1,167596.333333333
"09002_2011",44857,1,167596.333333333
"09002_2012",44890,1,167596.333333333
"09002_2013",44897,1,170603
"09002_2014",44959,1,161583
"09002_2015",44979,1,164540
"09003_1994",67693,1,163554.333333333
"09003_1995",111870.5,1,163554.333333333
"09003_1996",135855,1,163554.333333333
"09003_1997",130793,1,163554.333333333
"09003_1998",153681,1,163554.333333333
"09003_1999",90657,1,163554.333333333
"09003_2000",91734,1,163554.333333333
"09003_2001",90187,1,163554.333333333
"09003_2002",90229,1,163554.333333333
"09003_2003",90305,1,189530.5
"09003_2004",88749,1,216696.666666667
"09003_2005",86488,1,216696.666666667
"09003_2006",94560,1,216696.666666667
"09003_2007",94591,1,216696.666666667
"09003_2008",89995,1,216696.666666667
"09003_2009",89161,1,216696.666666667
"09003_2010",89058,1,216696.666666667
"09003_2011",89169,1,216696.666666667
"09003_2012",89258,1,216696.666666667
"09003_2013",89272,1,214521
"09003_2014",90243,1,221048
"09003_2015",90248,1,226637
"09004_1994",73945.25,1,224774
"09004_1995",40643.5,1,224774
"09004_1996",25042,1,224774
"09004_1997",22242,1,224774
"09004_1998",23425,1,224774
"09004_1999",16902,1,224774
"09004_2000",17018,1,224774
"09004_2001",16888,1,224774
"09004_2002",17006,1,224774
"09004_2003",17189,1,143632.5
"09004_2004",17322,1,61123.3333333333
"09004_2005",17246,1,61123.3333333333
"09004_2006",18069,1,61123.3333333333
"09004_2007",18198,1,61123.3333333333
"09004_2008",18011,1,61123.3333333333
"09004_2009",17937,1,61123.3333333333
"09004_2010",18023,1,61123.3333333333
"09004_2011",18094,1,61123.3333333333
"09004_2012",18183,1,61123.3333333333
"09004_2013",18186,1,60628
"09004_2014",18233,1,62114
"09004_2015",18249,1,68533
"09005_1994",33321.75,1,66393.3333333333
"09005_1995",95536.5,1,66393.3333333333
"09005_1996",78556,1,66393.3333333333
"09005_1997",206785,1,66393.3333333333
"09005_1998",207729,1,66393.3333333333
"09005_1999",163385,1,66393.3333333333
"09005_2000",165187,1,66393.3333333333
"09005_2001",164455,1,66393.3333333333
"09005_2002",163863,1,66393.3333333333
"09005_2003",164134,1,226166
"09005_2004",164497,1,385670.333333333
"09005_2005",162057,1,385670.333333333
"09005_2006",167127,1,385670.333333333
"09005_2007",167815,1,385670.333333333
"09005_2008",166299,1,385670.333333333
"09005_2009",166112,1,385670.333333333
"09005_2010",166143,1,385670.333333333
"09005_2011",166127,1,385670.333333333
"09005_2012",166120,1,385670.333333333
"09005_2013",166147,1,383799
"09005_2014",166193,1,389413
"09005_2015",166216,1,402126
"09006_1994",143806.75,1,397888.333333333
"09006_1995",97147.75,1,397888.333333333
"09006_1996",76602,1,397888.333333333
"09006_1997",69171,1,397888.333333333
"09006_1998",75583,1,397888.333333333
"09006_1999",52862,1,397888.333333333
"09006_2000",53782,1,397888.333333333
"09006_2001",52187,1,397888.333333333
"09006_2002",52189,1,397888.333333333
"09006_2003",52160,1,267587.5
"09006_2004",52149,1,133569.666666667
"09006_2005",52152,1,133569.666666667
"09006_2006",54983,1,133569.666666667
"09006_2007",54990,1,133569.666666667
"09006_2008",52893,1,133569.666666667
"09006_2009",52267,1,133569.666666667
"09006_2010",52212,1,133569.666666667
"09006_2011",52230,1,133569.666666667
"09006_2012",52261,1,133569.666666667
"09006_2013",52269,1,133049
"09006_2014",52243,1,134611
"09006_2015",52244,1,142452
"09007_1994",110118.75,1,139838.333333333
"09007_1995",238328.25,1,139838.333333333
"09007_1996",283744,1,139838.333333333
"09007_1997",333581,1,139838.333333333
"09007_1998",334912,1,139838.333333333
"09007_1999",229846,1,139838.333333333
"09007_2000",242476,1,139838.333333333
"09007_2001",245304,1,139838.333333333
"09007_2002",248039,1,139838.333333333
"09007_2003",249576,1,323231
"09007_2004",250221,1,498337.333333333
"09007_2005",243281,1,498337.333333333
"09007_2006",253069,1,498337.333333333
"09007_2007",253486,1,498337.333333333
"09007_2008",252470,1,498337.333333333
"09007_2009",252788,1,498337.333333333
"09007_2010",252975,1,498337.333333333
"09007_2011",253046,1,498337.333333333
"09007_2012",253096,1,498337.333333333
"09007_2013",253137,1,504010
"09007_2014",253335,1,486992
"09007_2015",253344,1,505297
"09008_1994",198796.25,1,499195.333333333
"09008_1995",89217,1,499195.333333333
"09008_1996",35162,1,499195.333333333
"09008_1997",33200,1,499195.333333333
"09008_1998",33409,1,499195.333333333
"09008_1999",26806,1,499195.333333333
"09008_2000",26913,1,499195.333333333
"09008_2001",26739,1,499195.333333333
"09008_2002",26805,1,499195.333333333
"09008_2003",26860,1,279759.5
"09008_2004",26951,1,55495.3333333333
"09008_2005",26678,1,55495.3333333333
"09008_2006",27442,1,55495.3333333333
"09008_2007",27475,1,55495.3333333333
"09008_2008",27312,1,55495.3333333333
"09008_2009",27413,1,55495.3333333333
"09008_2010",27488,1,55495.3333333333
"09008_2011",27564,1,55495.3333333333
"09008_2012",27730,1,55495.3333333333
"09008_2013",27734,1,54222
"09008_2014",27723,1,58042
"09008_2015",27723,1,60393
"09009_1994",23464,1,59609.3333333333
"09009_1995",16091,1,59609.3333333333
"09009_1996",10687,1,59609.3333333333
"09009_1997",15267,1,59609.3333333333
"09009_1998",13337,1,59609.3333333333
"09009_1999",13386,1,59609.3333333333
"09009_2000",13474,1,59609.3333333333
"09009_2001",13563,1,59609.3333333333
"09009_2002",13580,1,59609.3333333333
"09009_2003",14300,1,38851
"09009_2004",14986,1,17705.3333333333
"09009_2005",14038,1,17705.3333333333
"09009_2006",15123,1,17705.3333333333
"09009_2007",15236,1,17705.3333333333
"09009_2008",15229,1,17705.3333333333
"09009_2009",15225,1,17705.3333333333
"09009_2010",14719,1,17705.3333333333
"09009_2011",14721,1,17705.3333333333
"09009_2012",14721,1,17705.3333333333
"09009_2013",14723,1,17309
"09009_2014",15271,1,18498
"09009_2015",15271,11.25,19284
"09010_1994",42248.75,31.75,19022
"09010_1995",93801.25,42,19022
"09010_1996",123182,42,19022
"09010_1997",113570,42,19022
"09010_1998",121907,42,19022
"09010_1999",86022,42,19022
"09010_2000",86837,42,19022
"09010_2001",85977,42,19022
"09010_2002",86542,42,19022
"09010_2003",87251,42,116464.5
"09010_2004",87566,42,213313.666666667
"09010_2005",87178,42,213313.666666667
"09010_2006",89948,42,213313.666666667
"09010_2007",90147,42,213313.666666667
"09010_2008",89085,42,213313.666666667
"09010_2009",88455,42,213313.666666667
"09010_2010",88565,42,213313.666666667
"09010_2011",88691,42,213313.666666667
"09010_2012",88783,42,213313.666666667
"09010_2013",88797,42,213645
"09010_2014",89103,42,212651
"09010_2015",89404,42,213011
"09011_1994",77776.5,42,212891
"09011_1995",57534.75,42,212891
"09011_1996",43195,42,212891
"09011_1997",54345,42,212891
"09011_1998",56064,42,212891
"09011_1999",39830,42,212891
"09011_2000",40742,42,212891
"09011_2001",41992,42,212891
"09011_2002",42940,42,212891
"09011_2003",43902,42,149846
"09011_2004",44371,42,87696
"09011_2005",41551,42,87696
"09011_2006",44767,42,87696
"09011_2007",45016,42,87696
"09011_2008",44917,42,87696
"09011_2009",44918,42,87696
"09011_2010",46706,42,87696
"09011_2011",46746,42,87696
"09011_2012",46769,42,87696
"09011_2013",46777,42,86681
"09011_2014",47006,42,89726
"09011_2015",47005,42,91972
"09012_1994",66607.25,42,91223.3333333333
"09012_1995",99441.25,42,91223.3333333333
"09012_1996",125413,42,91223.3333333333
"09012_1997",99934,42,91223.3333333333
"09012_1998",107445,42,91223.3333333333
"09012_1999",71827,42,91223.3333333333
"09012_2000",72741,42,91223.3333333333
"09012_2001",73531,42,91223.3333333333
"09012_2002",75026,42,91223.3333333333
"09012_2003",76772,42,135460.5
"09012_2004",77063,42,182798
"09012_2005",75999,42,182798
"09012_2006",78875,42,182798
"09012_2007",79104,42,182798
"09012_2008",78575,42,182798
"09012_2009",78681,42,182798
"09012_2010",78942,42,182798
"09012_2011",79198,42,182798
"09012_2012",79517,42,182798
"09012_2013",79530,42,178949
"09012_2014",79632,42,190496
"09012_2015",79729,42,195378
"09013_1994",72689,42,193750.666666667
"09013_1995",62115,42,193750.666666667
"09013_1996",51666,42,193750.666666667
"09013_1997",65399,42,193750.666666667
"09013_1998",60911,42,193750.666666667
"09013_1999",52650,42,193750.666666667
"09013_2000",53371,42,193750.666666667
"09013_2001",54120,42,193750.666666667
"09013_2002",55183,42,193750.666666667
"09013_2003",56321,42,149265
"09013_2004",57097,42,103040
"09013_2005",53081,42,103040
"09013_2006",58778,42,103040
"09013_2007",59019,42,103040
"09013_2008",58823,42,103040
"09013_2009",58921,42,103040
"09013_2010",57568,42,103040
"09013_2011",57613,42,103040
"09013_2012",57622,42,103040
"09013_2013",57631,42,103152
"09013_2014",56797,42,102816
"09013_2015",56994,42,106190
"09014_1994",67042.25,42,105065.333333333
"09014_1995",87242.75,42,105065.333333333
"09014_1996",97384,42,105065.333333333
"09014_1997",97209,42,105065.333333333
"09014_1998",110569,42,105065.333333333
"09014_1999",49286,42,105065.333333333
"09014_2000",51084,42,105065.333333333
"09014_2001",46987,42,105065.333333333
"09014_2002",46999,42,105065.333333333
"09014_2003",46956,42,164576.5
"09014_2004",46809,42,224037
"09014_2005",48704,42,224037
"09014_2006",53454,42,224037
"09014_2007",53632,42,224037
"09014_2008",48443,42,224037
"09014_2009",46799,42,224037
"09014_2010",46806,42,224037
"09014_2011",46816,42,224037
"09014_2012",46809,42,224037
"09014_2013",46816,42,222963
"09014_2014",46860,42,226185
"09014_2015",46852,42,226265
"09015_1994",51401.25,42,226238.333333333
"09015_1995",82413.5,42,226238.333333333
"09015_1996",65041,42,226238.333333333
"09015_1997",152720,42,226238.333333333
"09015_1998",148203,42,226238.333333333
"09015_1999",48966,42,226238.333333333
"09015_2000",55376,42,226238.333333333
"09015_2001",47471,42,226238.333333333
"09015_2002",47508,42,226238.333333333
"09015_2003",47244,42,247060.5
"09015_2004",47645,42,267117
"09015_2005",46499,42,267117
"09015_2006",56079,42,267117
"09015_2007",56301,42,267117
"09015_2008",50524,42,267117
"09015_2009",47690,42,267117
"09015_2010",47696,42,267117
"09015_2011",47645,42,267117
"09015_2012",47620,42,267117
"09015_2013",47628,42,267856
"09015_2014",47573,42,265639
"09015_2015",47562,42,274745
"09016_1994",56505.5,42,271709.666666667
"09016_1995",73638.75,42,271709.666666667
"09016_1996",83325,42,271709.666666667
"09016_1997",80343,42,271709.666666667
"09016_1998",80017,42,271709.666666667
"09016_1999",41166,42,271709.666666667
"09016_2000",42979,42,271709.666666667
"09016_2001",40163,42,271709.666666667
"09016_2002",40162,42,271709.666666667
"09016_2003",40258,42,217909
"09016_2004",40365,42,164507.666666667
"09016_2005",40124,42,164507.666666667
"09016_2006",43781,42,164507.666666667
"09016_2007",43887,42,164507.666666667
"09016_2008",41921,42,164507.666666667
"09016_2009",40627,42,164507.666666667
"09016_2010",40631,42,164507.666666667
"09016_2011",40645,42,164507.666666667
"09016_2012",40676,42,164507.666666667
"09016_2013",40683,42,161073
"09016_2014",41034,42,171377
"09016_2015",41016,42,176136
"09017_1994",51665.25,42,174549.666666667
"09017_1995",71146.25,42,174549.666666667
"09017_1996",83595,42,174549.666666667
"09017_1997",76379,42,174549.666666667
"09017_1998",89335,42,174549.666666667
"09017_1999",51526,42,174549.666666667
"09017_2000",52550,42,174549.666666667
"09017_2001",50367,42,174549.666666667
"09017_2002",50389,42,174549.666666667
"09017_2003",50359,42,170312
"09017_2004",50364,42,165516.333333333
"09017_2005",50897,42,165516.333333333
"09017_2006",53520,42,165516.333333333
"09017_2007",53437,42,165516.333333333
"09017_2008",51316,42,165516.333333333
"09017_2009",50342,42,165516.333333333
"09017_2010",50351,42,165516.333333333
"09017_2011",50360,42,165516.333333333
"09017_2012",50357,42,165516.333333333
"09017_2013",50365,42,164488
"09017_2014",50352,42,167573
"09017_2015",50350,42,171525
"10001_1994",6722,42,8745
"10001_1995",6798,42,8878
"10001_1996",6909,42,8960
"10001_1997",7050,42,9322
"10001_1998",7050,42,9615
"10001_1999",7190,42,9923
"10001_2000",7200,42,10615
"10001_2001",6778,32,10562
"10001_2002",6593,34,10810
"10001_2003",6665,34,11209
"10001_2004",6678,13,11547
"10001_2005",6813,13,11866
"10001_2006",6908,16,12256
"10001_2007",6958,16,12687
"10001_2008",6958,16,8315
"10001_2009",7158,16,8335
"10001_2010",7201,16,8546
"10001_2011",7517,34,10171
"10001_2012",7411.66666666667,28,10349
"10001_2013",5660,40,10491
"10001_2014",2183,36.3333333333333,10690
"10001_2015",405,46,10909
"10002_1994",405,17,10836
"10002_1995",405,17,10836
"10002_1996",405,17,5569
"10002_1997",793,17,1970.83333333333
"10002_1998",793,17,183.2
"10002_1999",793,17,229
"10002_2000",782,17,114.5
"10002_2001",638,6,0
"10002_2002",374,7,188.5
"10002_2003",388,7,377
"10002_2004",388,5,389
"10002_2005",404,5,400
"10002_2006",404,7,411
"10002_2007",404,8,426
"10002_2008",404,8,1047
"10002_2009",404,8,1074
"10002_2010",404,7,1118
"10002_2011",404,7,715
"10002_2012",404,7,683
"10002_2013",444,7,687
"10002_2014",524,7,990
"10002_2015",564,7,857
"10003_1994",564,7,1073
"10003_1995",564,7,1091
"10003_1996",564,7,1091
"10003_1997",769,7,1131
"10003_1998",769,7,1168
"10003_1999",769,7,1205
"10003_2000",683,8,1243
"10003_2001",821,9,1281
"10003_2002",828,9,1309
"10003_2003",810,9,1354
"10003_2004",810,2,1397
"10003_2005",820,2,1434
"10003_2006",841,4,1480
"10003_2007",877,7,1532
"10003_2008",877,7,1266
"10003_2009",877,7,1271
"10003_2010",1115,7,1331
"10003_2011",1115,7,1275
"10003_2012",1115,7,1309
"10003_2013",2235,7,1312
"10003_2014",7384.25,15.3333333333333,1318
"10003_2015",9474,7,1280
"10004_1994",5595,32,11420
"10004_1995",17232,32,8062
"10004_1996",6265,32,8138
"10004_1997",6904,36,8422
"10004_1998",6904,36,8902
"10004_1999",6915,36,9089
"10004_2000",5994,38,9370
"10004_2001",6607,34,9477
"10004_2002",6644,35,9639
"10004_2003",6779,35,10285
"10004_2004",6871,25,10306
"10004_2005",6863,27,10124
"10004_2006",6973,27,10557
"10004_2007",6973,25,10955
"10004_2008",6973,25,10285
"10004_2009",7009,25,10432
"10004_2010",7009,25,10884
"10004_2011",7382,28,10640
"10004_2012",7257.66666666667,27,10851
"10004_2013",32650,29,11035
"10004_2014",83921.75,59.6666666666667,11111
"10004_2015",109435,30,11353
"10005_1994",108827,119,110133
"10005_1995",110651,119,111161
"10005_1996",116044,119,113920
"10005_1997",119794,119,118720
"10005_1998",119794,119,122084
"10005_1999",129620,119,125057
"10005_2000",114022,119,128631
"10005_2001",115945,83,132163
"10005_2002",127616,86,135175
"10005_2003",138734,86,140231
"10005_2004",138734,75,144345
"10005_2005",138841,75,148304
"10005_2006",138841,75,153021
"10005_2007",138841,65,159170
"10005_2008",139642,65,172092
"10005_2009",139802,65,175592
"10005_2010",220420,66,183285
"10005_2011",221188,70,184860
"10005_2012",220932,68.6666666666667,190847
"10005_2013",166113.5,76.5,193978
"10005_2014",74834.6666666667,60.3333333333333,195946
"10005_2015",1859.8,83,200983
"10006_1994",1658,15,101366.5
"10006_1995",2162.5,15,1750
"10006_1996",2667,15,1335
"10006_1997",2667,15,1420
"10006_1998",2667,15,1480
"10006_1999",2667,15,1563
"10006_2000",1658,15,1608
"10006_2001",2076,17,1718
"10006_2002",2116,17,1745
"10006_2003",1978,17,2100
"10006_2004",1973,2,2104
"10006_2005",2000,2,2099
"10006_2006",1991,2,1975
