"muniYear","agua","dren","elec"
"20157_2004",677,2,NA
"20157_2005",677,3,NA
"20157_2006",677,4,NA
"20157_2007",677,4,4263
"20157_2008",677,4,4476
"20157_2009",677,4,4657
"20157_2010",677,4,5394
"20157_2011",677,4,5193
"20157_2012",NA,4,5499
"20157_2013",NA,4,5593
"20157_2014",NA,4,5913
"20157_2015",NA,4,6696
"20158_1994",130,0,NA
"20158_1995",130,0,NA
"20158_1996",186,0,NA
"20158_1997",186,0,NA
"20158_1998",186,0,NA
"20158_1999",186,0,NA
"20158_2000",186,0,NA
"20158_2001",186,0,NA
"20158_2002",186,0,NA
"20158_2003",186,0,NA
"20158_2004",186,0,NA
"20158_2005",186,0,NA
"20158_2006",186,0,NA
"20158_2007",186,NA,457
"20158_2008",186,0,471
"20158_2009",186,NA,482
"20158_2010",186,NA,494
"20158_2011",186,NA,537
"20158_2012",NA,NA,554
"20158_2013",NA,NA,564
"20158_2014",NA,0,573
"20158_2015",NA,1,599
"20159_1994",280,0,NA
"20159_1995",280,0,NA
"20159_1996",371,0,NA
"20159_1997",371,0,NA
"20159_1998",371,0,NA
"20159_1999",371,0,NA
"20159_2000",371,0,NA
"20159_2001",371,0,NA
"20159_2002",371,0,NA
"20159_2003",371,0,NA
"20159_2004",371,0,NA
"20159_2005",371,0,NA
"20159_2006",371,0,NA
"20159_2007",371,NA,907
"20159_2008",NA,0,940
"20159_2009",371,NA,969
"20159_2010",371,NA,1021
"20159_2011",371,NA,1069
"20159_2012",NA,NA,1086
"20159_2013",NA,NA,1096
"20159_2014",NA,0,1140
"20159_2015",NA,0,1157
"20160_1994",254,0,NA
"20160_1995",254,0,NA
"20160_1996",377,0,NA
"20160_1997",377,0,NA
"20160_1998",377,0,NA
"20160_1999",377,0,NA
"20160_2000",377,0,NA
"20160_2001",377,0,NA
"20160_2002",377,0,NA
"20160_2003",377,0,NA
"20160_2004",377,0,NA
"20160_2005",377,0,NA
"20160_2006",377,0,NA
"20160_2007",377,NA,497
"20160_2008",377,0,513
"20160_2009",377,NA,519
"20160_2010",377,NA,524
"20160_2011",377,NA,542
"20160_2012",NA,NA,814
"20160_2013",NA,NA,575
"20160_2014",NA,0,604
"20160_2015",NA,0,627
"20161_1994",88,0,NA
"20161_1995",88,0,NA
"20161_1996",316,0,NA
"20161_1997",316,0,NA
"20161_1998",316,0,NA
"20161_1999",316,0,NA
"20161_2000",316,0,NA
"20161_2001",316,0,NA
"20161_2002",316,0,NA
"20161_2003",316,0,NA
"20161_2004",316,0,NA
"20161_2005",316,0,NA
"20161_2006",316,0,NA
"20161_2007",316,NA,882
"20161_2008",316,0,902
"20161_2009",316,NA,927
"20161_2010",316,NA,948
"20161_2011",316,NA,986
"20161_2012",NA,NA,999
"20161_2013",NA,NA,1025
"20161_2014",NA,0,1047
"20161_2015",NA,0,1080
"20162_1994",5,0,NA
"20162_1995",5,0,NA
"20162_1996",202,0,NA
"20162_1997",202,0,NA
"20162_1998",202,0,NA
"20162_1999",202,0,NA
"20162_2000",202,0,NA
"20162_2001",202,0,NA
"20162_2002",202,0,NA
"20162_2003",202,0,NA
"20162_2004",202,0,NA
"20162_2005",202,0,NA
"20162_2006",202,0,NA
"20162_2007",202,NA,253
"20162_2008",202,0,260
"20162_2009",202,NA,265
"20162_2010",202,NA,280
"20162_2011",202,NA,329
"20162_2012",NA,NA,338
"20162_2013",NA,NA,373
"20162_2014",NA,0,376
"20162_2015",NA,0,397
"20163_1994",130,0,NA
"20163_1995",130,0,NA
"20163_1996",211,0,NA
"20163_1997",211,0,NA
"20163_1998",213,0,NA
"20163_1999",213,0,NA
"20163_2000",213,0,NA
"20163_2001",213,0,NA
"20163_2002",213,0,NA
"20163_2003",213,0,NA
"20163_2004",213,0,NA
"20163_2005",213,0,NA
"20163_2006",213,0,NA
"20163_2007",213,NA,471
"20163_2008",213,0,481
"20163_2009",213,NA,487
"20163_2010",213,NA,514
"20163_2011",213,NA,538
"20163_2012",NA,NA,541
"20163_2013",NA,NA,545
"20163_2014",NA,0,586
"20163_2015",NA,0,605
"20164_1994",200,0,NA
"20164_1995",200,0,NA
"20164_1996",499,0,NA
"20164_1997",499,0,NA
"20164_1998",499,0,NA
"20164_1999",499,0,NA
"20164_2000",499,0,NA
"20164_2001",499,0,NA
"20164_2002",499,0,NA
"20164_2003",499,0,NA
"20164_2004",499,0,NA
"20164_2005",499,0,NA
"20164_2006",499,0,NA
"20164_2007",499,NA,992
"20164_2008",499,0,1040
"20164_2009",499,NA,1059
"20164_2010",499,NA,1091
"20164_2011",499,NA,1139
"20164_2012",NA,NA,556
"20164_2013",NA,NA,1152
"20164_2014",NA,1,1201
"20164_2015",NA,1,1240
"20165_1994",140,0,NA
"20165_1995",140,0,NA
"20165_1996",143,0,NA
"20165_1997",143,0,NA
"20165_1998",143,0,NA
"20165_1999",143,0,NA
"20165_2000",143,0,NA
"20165_2001",143,0,NA
"20165_2002",143,0,NA
"20165_2003",143,0,NA
"20165_2004",143,0,NA
"20165_2005",143,0,NA
"20165_2006",143,0,NA
"20165_2007",143,NA,461
"20165_2008",143,0,472
"20165_2009",143,NA,455
"20165_2010",143,NA,462
"20165_2011",143,NA,469
"20165_2012",NA,NA,1146
"20165_2013",NA,NA,502
"20165_2014",NA,0,522
"20165_2015",NA,0,531
"20166_1994",995,0,NA
"20166_1995",995,1,NA
"20166_1996",1087,1,NA
"20166_1997",1087,1,NA
"20166_1998",1087,1,NA
"20166_1999",1087,1,NA
"20166_2000",1087,1,NA
"20166_2001",1087,1,NA
"20166_2002",1087,1,NA
"20166_2003",1087,1,NA
"20166_2004",1087,1,NA
"20166_2005",1087,1,NA
"20166_2006",1087,1,NA
"20166_2007",1087,1,2560
"20166_2008",NA,2,2637
"20166_2009",1087,2,2713
"20166_2010",1087,2,2829
"20166_2011",1087,2,2933
"20166_2012",NA,2,2997
"20166_2013",NA,2,3075
"20166_2014",NA,2,3204
"20166_2015",NA,3,3329
"20167_1994",40,0,NA
"20167_1995",40,0,NA
"20167_1996",194,0,NA
"20167_1997",194,0,NA
"20167_1998",194,0,NA
"20167_1999",194,0,NA
"20167_2000",194,0,NA
"20167_2001",194,0,NA
"20167_2002",194,0,NA
"20167_2003",194,0,NA
"20167_2004",194,0,NA
"20167_2005",194,0,NA
"20167_2006",194,0,NA
"20167_2007",194,NA,393
"20167_2008",194,0,418
"20167_2009",194,NA,429
"20167_2010",194,NA,436
"20167_2011",194,NA,451
"20167_2012",NA,NA,464
"20167_2013",NA,NA,469
"20167_2014",NA,0,478
"20167_2015",NA,0,500
"20168_1994",141,0,NA
"20168_1995",141,0,NA
"20168_1996",143,0,NA
"20168_1997",143,0,NA
"20168_1998",143,0,NA
"20168_1999",143,0,NA
"20168_2000",143,0,NA
"20168_2001",143,0,NA
"20168_2002",143,0,NA
"20168_2003",143,0,NA
"20168_2004",143,0,NA
"20168_2005",143,0,NA
"20168_2006",143,0,NA
"20168_2007",143,NA,214
"20168_2008",143,0,223
"20168_2009",143,NA,226
"20168_2010",143,NA,245
"20168_2011",143,NA,246
"20168_2012",NA,NA,243
"20168_2013",NA,NA,248
"20168_2014",NA,0,255
"20168_2015",NA,0,260
"20169_1994",120,0,NA
"20169_1995",120,0,NA
"20169_1996",120,0,NA
"20169_1997",120,0,NA
"20169_1998",120,0,NA
"20169_1999",120,0,NA
"20169_2000",120,0,NA
"20169_2001",120,0,NA
"20169_2002",120,0,NA
"20169_2003",120,0,NA
"20169_2004",120,0,NA
"20169_2005",120,0,NA
"20169_2006",120,0,NA
"20169_2007",120,NA,688
"20169_2008",NA,0,903
"20169_2009",120,NA,903
"20169_2010",120,NA,1279
"20169_2011",120,NA,1175
"20169_2012",NA,NA,1554
"20169_2013",NA,NA,1502
"20169_2014",NA,0,1281
"20169_2015",NA,0,601
"20170_1994",80,0,NA
"20170_1995",80,0,NA
"20170_1996",242,0,NA
"20170_1997",242,0,NA
"20170_1998",242,0,NA
"20170_1999",242,0,NA
"20170_2000",242,0,NA
"20170_2001",242,0,NA
"20170_2002",242,0,NA
"20170_2003",242,0,NA
"20170_2004",242,0,NA
"20170_2005",242,0,NA
"20170_2006",242,0,NA
"20170_2007",242,NA,889
"20170_2008",242,0,927
"20170_2009",242,NA,939
"20170_2010",242,NA,975
"20170_2011",242,NA,1006
"20170_2012",NA,NA,1011
"20170_2013",NA,NA,1066
"20170_2014",NA,0,1100
"20170_2015",NA,0,1148
"20171_1994",185,0,NA
"20171_1995",185,0,NA
"20171_1996",671,0,NA
"20171_1997",671,0,NA
"20171_1998",674,0,NA
"20171_1999",690,0,NA
"20171_2000",690,0,NA
"20171_2001",690,0,NA
"20171_2002",690,0,NA
"20171_2003",690,0,NA
"20171_2004",690,0,NA
"20171_2005",690,0,NA
"20171_2006",690,0,NA
"20171_2007",690,NA,2231
"20171_2008",690,0,2430
"20171_2009",690,NA,2546
"20171_2010",690,NA,2613
"20171_2011",690,NA,2458
"20171_2012",NA,NA,2680
"20171_2013",NA,NA,2859
"20171_2014",NA,0,3177
"20171_2015",NA,0,3331
"20172_1994",77,0,NA
"20172_1995",77,0,NA
"20172_1996",123,0,NA
"20172_1997",123,0,NA
"20172_1998",123,0,NA
"20172_1999",123,0,NA
"20172_2000",123,0,NA
"20172_2001",123,0,NA
"20172_2002",123,0,NA
"20172_2003",123,0,NA
"20172_2004",123,0,NA
"20172_2005",123,0,NA
"20172_2006",123,0,NA
"20172_2007",123,NA,272
"20172_2008",123,0,276
"20172_2009",123,NA,281
"20172_2010",123,NA,288
"20172_2011",123,NA,298
"20172_2012",NA,NA,296
"20172_2013",NA,NA,294
"20172_2014",NA,0,292
"20172_2015",NA,0,299
"20173_1994",300,1,NA
"20173_1995",300,1,NA
"20173_1996",406,1,NA
"20173_1997",406,1,NA
"20173_1998",406,1,NA
"20173_1999",406,1,NA
"20173_2000",406,1,NA
"20173_2001",406,1,NA
"20173_2002",406,1,NA
"20173_2003",406,1,NA
"20173_2004",406,1,NA
"20173_2005",406,1,NA
"20173_2006",406,1,NA
"20173_2007",406,1,631
"20173_2008",406,1,644
"20173_2009",406,1,646
"20173_2010",406,1,656
"20173_2011",406,1,674
"20173_2012",NA,1,691
"20173_2013",NA,1,695
"20173_2014",NA,1,703
"20173_2015",NA,1,710
"20174_1994",200,0,NA
"20174_1995",200,0,NA
"20174_1996",325,0,NA
"20174_1997",325,0,NA
"20174_1998",325,0,NA
"20174_1999",325,1,NA
"20174_2000",325,1,NA
"20174_2001",325,1,NA
"20174_2002",325,1,NA
"20174_2003",325,1,NA
"20174_2004",325,1,NA
"20174_2005",325,1,NA
"20174_2006",325,1,NA
"20174_2007",325,1,1191
"20174_2008",325,1,1239
"20174_2009",325,1,651
"20174_2010",325,1,701
"20174_2011",325,1,1402
"20174_2012",NA,1,1625
"20174_2013",NA,1,1637
"20174_2014",NA,1,1674
"20174_2015",NA,1,1786
"20175_1994",175,0,NA
"20175_1995",175,0,NA
"20175_1996",247,0,NA
"20175_1997",247,0,NA
"20175_1998",247,0,NA
"20175_1999",247,0,NA
"20175_2000",247,0,NA
"20175_2001",247,0,NA
"20175_2002",247,0,NA
"20175_2003",247,0,NA
"20175_2004",247,0,NA
"20175_2005",247,0,NA
"20175_2006",247,0,NA
"20175_2007",247,NA,413
"20175_2008",247,0,415
"20175_2009",247,NA,423
"20175_2010",247,NA,430
"20175_2011",247,NA,437
"20175_2012",NA,NA,443
"20175_2013",NA,NA,446
"20175_2014",NA,0,450
"20175_2015",NA,0,463
"20176_1994",181,0,NA
"20176_1995",181,0,NA
"20176_1996",403,0,NA
"20176_1997",403,0,NA
"20176_1998",403,1,NA
"20176_1999",403,1,NA
"20176_2000",403,1,NA
"20176_2001",403,1,NA
"20176_2002",403,1,NA
"20176_2003",403,1,NA
"20176_2004",403,1,NA
"20176_2005",403,1,NA
"20176_2006",403,1,NA
"20176_2007",403,1,1045
"20176_2008",403,1,975
"20176_2009",403,1,988
"20176_2010",403,1,1096
"20176_2011",403,1,1104
"20176_2012",NA,1,1115
"20176_2013",NA,1,1174
"20176_2014",NA,1,1201
"20176_2015",NA,1,1211
"20177_1994",1694,1,NA
"20177_1995",1694,1,NA
"20177_1996",1752,1,NA
"20177_1997",1862,1,NA
"20177_1998",1862,1,NA
"20177_1999",1862,1,NA
"20177_2000",1862,1,NA
"20177_2001",1862,1,NA
"20177_2002",1862,1,NA
"20177_2003",1862,1,NA
"20177_2004",1862,1,NA
"20177_2005",1862,1,NA
"20177_2006",1862,1,NA
"20177_2007",1862,1,3456
"20177_2008",NA,1,3556
"20177_2009",1276,1,3671
"20177_2010",1276,1,3755
"20177_2011",1276,1,3855
"20177_2012",NA,1,3894
"20177_2013",NA,1,3993
"20177_2014",NA,1,4106
"20177_2015",NA,1,4236
"20178_1994",200,0,NA
"20178_1995",200,0,NA
"20178_1996",520,0,NA
"20178_1997",520,0,NA
"20178_1998",520,0,NA
"20178_1999",520,0,NA
"20178_2000",520,0,NA
"20178_2001",520,0,NA
"20178_2002",520,0,NA
"20178_2003",568,0,NA
"20178_2004",568,0,NA
"20178_2005",568,0,NA
"20178_2006",568,0,NA
"20178_2007",568,NA,1725
"20178_2008",568,0,2237
"20178_2009",568,NA,1799
"20178_2010",568,NA,1810
"20178_2011",568,NA,2022
"20178_2012",NA,NA,2111
"20178_2013",NA,NA,2142
"20178_2014",NA,0,2182
"20178_2015",NA,0,2391
"20179_1994",100,0,NA
"20179_1995",100,0,NA
"20179_1996",265,0,NA
"20179_1997",265,0,NA
"20179_1998",265,0,NA
"20179_1999",265,0,NA
"20179_2000",265,0,NA
"20179_2001",265,0,NA
"20179_2002",265,0,NA
"20179_2003",265,0,NA
"20179_2004",265,0,NA
"20179_2005",265,0,NA
"20179_2006",265,0,NA
"20179_2007",265,NA,351
"20179_2008",265,0,365
"20179_2009",265,NA,377
"20179_2010",265,NA,371
"20179_2011",265,NA,371
"20179_2012",NA,NA,379
"20179_2013",NA,NA,392
"20179_2014",NA,0,397
"20179_2015",NA,0,423
"20180_1994",574,0,NA
"20180_1995",574,0,NA
"20180_1996",488,0,NA
"20180_1997",488,0,NA
"20180_1998",488,0,NA
"20180_1999",488,0,NA
"20180_2000",488,0,NA
"20180_2001",488,0,NA
"20180_2002",488,0,NA
"20180_2003",488,0,NA
"20180_2004",488,0,NA
"20180_2005",488,0,NA
"20180_2006",488,0,NA
"20180_2007",488,NA,682
"20180_2008",488,0,695
"20180_2009",488,NA,718
"20180_2010",488,NA,741
"20180_2011",488,NA,763
"20180_2012",NA,NA,794
"20180_2013",NA,NA,811
"20180_2014",NA,0,833
"20180_2015",NA,0,863
"20181_1994",47,0,NA
"20181_1995",47,0,NA
"20181_1996",125,0,NA
"20181_1997",125,0,NA
"20181_1998",125,0,NA
"20181_1999",125,0,NA
"20181_2000",125,0,NA
"20181_2001",125,0,NA
"20181_2002",125,0,NA
"20181_2003",125,0,NA
"20181_2004",125,0,NA
"20181_2005",125,0,NA
"20181_2006",125,0,NA
"20181_2007",125,NA,257
"20181_2008",125,0,268
"20181_2009",125,NA,276
"20181_2010",125,NA,286
"20181_2011",125,NA,286
"20181_2012",NA,NA,483
"20181_2013",NA,NA,307
"20181_2014",NA,0,317
"20181_2015",NA,0,214
"20182_1994",16,0,NA
"20182_1995",16,0,NA
"20182_1996",196,0,NA
"20182_1997",196,0,NA
"20182_1998",196,0,NA
"20182_1999",196,0,NA
"20182_2000",196,0,NA
"20182_2001",196,0,NA
"20182_2002",196,0,NA
"20182_2003",196,0,NA
"20182_2004",196,0,NA
"20182_2005",196,0,NA
"20182_2006",196,0,NA
"20182_2007",196,NA,305
"20182_2008",NA,0,313
"20182_2009",196,NA,310
"20182_2010",196,NA,327
"20182_2011",196,NA,356
"20182_2012",NA,NA,352
"20182_2013",NA,NA,275
"20182_2014",NA,0,277
"20182_2015",NA,0,283
"20183_1994",133,0,NA
"20183_1995",133,0,NA
"20183_1996",259,0,NA
"20183_1997",259,0,NA
"20183_1998",259,0,NA
"20183_1999",259,0,NA
"20183_2000",259,0,NA
"20183_2001",259,0,NA
"20183_2002",259,0,NA
"20183_2003",259,0,NA
"20183_2004",259,0,NA
"20183_2005",259,0,NA
"20183_2006",259,0,NA
"20183_2007",259,NA,371
"20183_2008",259,0,388
"20183_2009",259,NA,397
"20183_2010",259,NA,411
"20183_2011",259,NA,413
"20183_2012",NA,NA,477
"20183_2013",NA,NA,489
"20183_2014",NA,0,500
"20183_2015",NA,0,519
"20184_1994",14049,3,NA
"20184_1995",14049,4,NA
"20184_1996",20665,4,NA
"20184_1997",22259,4,NA
"20184_1998",22259,1,NA
"20184_1999",22259,4,NA
"20184_2000",22259,4,NA
"20184_2001",22259,4,NA
"20184_2002",39691,4,NA
"20184_2003",39691,4,NA
"20184_2004",39691,5,NA
"20184_2005",39691,5,NA
"20184_2006",39691,5,NA
"20184_2007",39691,5,34578
"20184_2008",NA,5,47057
"20184_2009",39691,5,48958
"20184_2010",39691,5,50563
"20184_2011",39691,5,50852
"20184_2012",NA,5,51339
"20184_2013",NA,5,53160
"20184_2014",NA,5,55499
"20184_2015",NA,6,57200
"20185_1994",633,0,NA
"20185_1995",633,1,NA
"20185_1996",1230,1,NA
"20185_1997",1230,1,NA
"20185_1998",1230,1,NA
"20185_1999",1230,1,NA
"20185_2000",1230,1,NA
"20185_2001",1230,1,NA
"20185_2002",1230,1,NA
"20185_2003",1230,1,NA
"20185_2004",1230,1,NA
"20185_2005",1230,1,NA
"20185_2006",1230,1,NA
"20185_2007",1230,1,2391
"20185_2008",1230,1,2442
"20185_2009",1230,1,2513
"20185_2010",1230,1,2550
"20185_2011",1230,1,2591
"20185_2012",NA,1,2523
"20185_2013",NA,1,2600
"20185_2014",NA,1,2634
"20185_2015",NA,1,2701
"20186_1994",25,0,NA
"20186_1995",25,0,NA
"20186_1996",126,0,NA
"20186_1997",126,0,NA
"20186_1998",126,0,NA
"20186_1999",126,0,NA
"20186_2000",126,0,NA
"20186_2001",126,0,NA
"20186_2002",126,0,NA
"20186_2003",126,0,NA
"20186_2004",126,0,NA
"20186_2005",126,0,NA
"20186_2006",126,0,NA
"20186_2007",126,NA,238
"20186_2008",126,0,240
"20186_2009",126,NA,254
"20186_2010",126,NA,253
"20186_2011",126,NA,255
"20186_2012",NA,NA,262
"20186_2013",NA,NA,274
"20186_2014",NA,0,277
"20186_2015",NA,0,277
"20187_1994",288,0,NA
"20187_1995",288,0,NA
"20187_1996",31,0,NA
"20187_1997",31,0,NA
"20187_1998",31,0,NA
"20187_1999",228,0,NA
"20187_2000",228,0,NA
"20187_2001",228,0,NA
"20187_2002",228,0,NA
"20187_2003",228,0,NA
"20187_2004",228,0,NA
"20187_2005",228,0,NA
"20187_2006",228,0,NA
"20187_2007",228,NA,385
"20187_2008",228,0,396
"20187_2009",228,NA,413
"20187_2010",228,NA,434
"20187_2011",228,NA,468
"20187_2012",NA,NA,475
"20187_2013",NA,NA,475
"20187_2014",NA,0,468
"20187_2015",NA,0,538
"20188_1994",1729,0,NA
"20188_1995",1729,1,NA
"20188_1996",1023,1,NA
"20188_1997",1023,1,NA
"20188_1998",1023,1,NA
"20188_1999",1023,1,NA
"20188_2000",1023,1,NA
"20188_2001",1023,1,NA
"20188_2002",1023,1,NA
"20188_2003",1023,1,NA
"20188_2004",1023,1,NA
"20188_2005",1023,1,NA
"20188_2006",1023,1,NA
"20188_2007",1023,1,1749
"20188_2008",NA,1,1774
"20188_2009",1023,1,1835
"20188_2010",1023,1,1887
"20188_2011",1023,1,1882
"20188_2012",NA,1,1939
"20188_2013",NA,1,2039
"20188_2014",NA,1,2085
"20188_2015",NA,1,2129
"20189_1994",92,0,NA
"20189_1995",92,0,NA
"20189_1996",188,0,NA
"20189_1997",188,0,NA
"20189_1998",188,0,NA
"20189_1999",188,0,NA
"20189_2000",188,0,NA
"20189_2001",188,0,NA
"20189_2002",188,0,NA
"20189_2003",188,0,NA
"20189_2004",188,0,NA
"20189_2005",188,0,NA
"20189_2006",188,0,NA
"20189_2007",188,NA,272
"20189_2008",188,0,282
"20189_2009",188,NA,295
"20189_2010",188,NA,337
"20189_2011",188,NA,355
"20189_2012",NA,NA,476
"20189_2013",NA,NA,560
"20189_2014",NA,0,591
"20189_2015",NA,0,609
"20190_1994",1646,1,NA
"20190_1995",1646,2,NA
"20190_1996",1777,2,NA
"20190_1997",1781,2,NA
"20190_1998",1781,2,NA
"20190_1999",1781,2,NA
"20190_2000",1781,2,NA
"20190_2001",1781,2,NA
"20190_2002",1781,2,NA
"20190_2003",1781,2,NA
"20190_2004",1781,2,NA
"20190_2005",1781,2,NA
"20190_2006",1781,2,NA
"20190_2007",1781,2,2748
"20190_2008",1781,2,4952
"20190_2009",1781,2,5095
"20190_2010",1781,2,5209
"20190_2011",1781,2,5286
"20190_2012",NA,2,5459
"20190_2013",NA,2,5551
"20190_2014",NA,2,5634
"20190_2015",NA,2,5599
"20191_1994",72,0,NA
"20191_1995",72,0,NA
"20191_1996",83,0,NA
"20191_1997",83,0,NA
"20191_1998",83,0,NA
"20191_1999",83,0,NA
"20191_2000",83,0,NA
"20191_2001",83,0,NA
"20191_2002",83,0,NA
"20191_2003",83,0,NA
"20191_2004",83,0,NA
"20191_2005",83,0,NA
"20191_2006",83,0,NA
"20191_2007",83,NA,172
"20191_2008",83,0,175
"20191_2009",83,NA,179
"20191_2010",83,NA,173
"20191_2011",83,NA,176
"20191_2012",NA,NA,175
"20191_2013",NA,NA,177
"20191_2014",NA,0,176
"20191_2015",NA,0,174
"20192_1994",110,0,NA
"20192_1995",110,0,NA
"20192_1996",230,0,NA
"20192_1997",230,0,NA
"20192_1998",230,0,NA
"20192_1999",230,0,NA
"20192_2000",230,0,NA
"20192_2001",230,0,NA
"20192_2002",230,0,NA
"20192_2003",230,0,NA
"20192_2004",230,0,NA
"20192_2005",230,0,NA
"20192_2006",230,0,NA
"20192_2007",230,NA,588
"20192_2008",230,0,606
"20192_2009",230,NA,633
"20192_2010",230,NA,643
"20192_2011",230,NA,654
"20192_2012",NA,NA,676
"20192_2013",NA,NA,675
"20192_2014",NA,1,682
"20192_2015",NA,1,701
"20193_1994",129,0,NA
"20193_1995",129,0,NA
"20193_1996",411,0,NA
"20193_1997",411,0,NA
"20193_1998",411,0,NA
"20193_1999",411,0,NA
"20193_2000",411,0,NA
"20193_2001",411,0,NA
"20193_2002",411,0,NA
"20193_2003",411,0,NA
"20193_2004",411,0,NA
"20193_2005",411,0,NA
"20193_2006",411,0,NA
"20193_2007",411,NA,671
"20193_2008",411,0,713
"20193_2009",411,NA,724
"20193_2010",411,NA,769
"20193_2011",411,NA,766
"20193_2012",NA,NA,769
"20193_2013",NA,NA,776
"20193_2014",NA,0,831
"20193_2015",NA,0,852
"20194_1994",200,0,NA
"20194_1995",200,0,NA
"20194_1996",292,0,NA
"20194_1997",292,0,NA
"20194_1998",292,0,NA
"20194_1999",292,0,NA
"20194_2000",292,0,NA
"20194_2001",292,0,NA
"20194_2002",292,0,NA
"20194_2003",292,0,NA
"20194_2004",292,0,NA
"20194_2005",292,0,NA
"20194_2006",292,0,NA
"20194_2007",292,NA,516
"20194_2008",292,0,531
"20194_2009",292,NA,541
"20194_2010",292,NA,544
"20194_2011",292,NA,558
"20194_2012",NA,NA,572
"20194_2013",NA,NA,576
"20194_2014",NA,1,591
"20194_2015",NA,1,599
"20195_1994",0,0,NA
"20195_1995",0,0,NA
"20195_1996",0,0,NA
"20195_1997",0,0,NA
"20195_1998",0,0,NA
"20195_1999",0,0,NA
"20195_2000",0,0,NA
"20195_2001",0,0,NA
"20195_2002",0,0,NA
"20195_2003",0,0,NA
"20195_2004",0,0,NA
"20195_2005",0,0,NA
"20195_2006",0,0,NA
"20195_2007",NA,NA,433
"20195_2008",0,0,442
"20195_2009",NA,NA,447
"20195_2010",NA,NA,460
"20195_2011",NA,NA,474
"20195_2012",NA,NA,475
"20195_2013",NA,NA,487
"20195_2014",NA,0,495
"20195_2015",NA,0,528
"20196_1994",0,0,NA
"20196_1995",0,0,NA
"20196_1996",0,0,NA
"20196_1997",0,0,NA
"20196_1998",0,0,NA
"20196_1999",0,0,NA
"20196_2000",0,0,NA
"20196_2001",0,0,NA
"20196_2002",0,0,NA
"20196_2003",0,0,NA
"20196_2004",0,0,NA
"20196_2005",0,0,NA
"20196_2006",0,0,NA
"20196_2007",NA,NA,263
"20196_2008",0,0,262
"20196_2009",NA,NA,264
"20196_2010",NA,NA,261
"20196_2011",NA,NA,265
"20196_2012",NA,NA,288
"20196_2013",NA,NA,291
"20196_2014",NA,1,297
"20196_2015",NA,1,298
"20197_1994",100,0,NA
"20197_1995",100,1,NA
"20197_1996",100,1,NA
"20197_1997",100,1,NA
"20197_1998",100,1,NA
"20197_1999",100,1,NA
"20197_2000",100,1,NA
"20197_2001",100,1,NA
"20197_2002",100,1,NA
"20197_2003",100,1,NA
"20197_2004",100,1,NA
"20197_2005",100,1,NA
"20197_2006",100,1,NA
"20197_2007",100,1,1046
"20197_2008",100,1,1062
"20197_2009",100,1,1089
"20197_2010",100,1,1142
"20197_2011",100,1,1165
"20197_2012",NA,1,1220
"20197_2013",NA,1,1234
"20197_2014",NA,1,1261
"20197_2015",NA,1,1291
"20198_1994",647,1,NA
"20198_1995",647,1,NA
"20198_1996",2206,1,NA
"20198_1997",2206,1,NA
"20198_1998",2206,1,NA
"20198_1999",2206,1,NA
"20198_2000",2206,1,NA
"20198_2001",2206,1,NA
"20198_2002",2206,1,NA
"20198_2003",2206,1,NA
"20198_2004",2206,1,NA
"20198_2005",2206,1,NA
"20198_2006",2206,1,NA
"20198_2007",2206,1,6533
"20198_2008",2206,1,7845
"20198_2009",2206,1,8184
"20198_2010",2206,1,8437
"20198_2011",2206,1,8679
"20198_2012",NA,1,8887
"20198_2013",NA,1,9089
"20198_2014",NA,1,9252
"20198_2015",NA,1,9377
"20199_1994",30,0,NA
"20199_1995",30,0,NA
"20199_1996",66,0,NA
"20199_1997",66,0,NA
"20199_1998",66,0,NA
"20199_1999",66,0,NA
"20199_2000",66,0,NA
"20199_2001",66,0,NA
"20199_2002",66,0,NA
"20199_2003",66,0,NA
"20199_2004",66,0,NA
"20199_2005",66,0,NA
"20199_2006",66,0,NA
"20199_2007",66,NA,243
"20199_2008",66,0,251
"20199_2009",66,NA,258
"20199_2010",66,NA,260
"20199_2011",66,NA,266
"20199_2012",NA,NA,287
"20199_2013",NA,NA,287
"20199_2014",NA,0,290
"20199_2015",NA,0,285
"20200_1994",1050,0,NA
"20200_1995",1050,0,NA
"20200_1996",1050,0,NA
"20200_1997",1050,0,NA
"20200_1998",1050,0,NA
"20200_1999",1050,0,NA
"20200_2000",1050,0,NA
"20200_2001",1050,0,NA
"20200_2002",1050,0,NA
"20200_2003",1050,0,NA
"20200_2004",1050,0,NA
"20200_2005",1050,0,NA
"20200_2006",1050,0,NA
"20200_2007",1050,NA,969
"20200_2008",1050,0,1009
"20200_2009",1050,NA,1021
"20200_2010",1050,NA,1038
"20200_2011",1050,NA,1083
"20200_2012",NA,NA,1114
"20200_2013",NA,NA,1166
"20200_2014",NA,0,1198
"20200_2015",NA,0,1245
"20201_1994",100,0,NA
"20201_1995",100,0,NA
"20201_1996",370,0,NA
"20201_1997",370,0,NA
"20201_1998",370,0,NA
"20201_1999",370,0,NA
"20201_2000",370,0,NA
"20201_2001",370,0,NA
"20201_2002",370,0,NA
"20201_2003",370,0,NA
"20201_2004",370,0,NA
"20201_2005",370,0,NA
"20201_2006",370,0,NA
"20201_2007",370,NA,594
"20201_2008",370,0,607
"20201_2009",370,NA,620
"20201_2010",370,NA,630
"20201_2011",370,NA,678
"20201_2012",NA,NA,690
"20201_2013",NA,NA,701
"20201_2014",NA,1,711
