"CVE_MUN","IM","POB_TOT","AÑO","muniYear"
"20341",-0.299,236,2015,"20341_2015"
"20556",0.077,235,2005,"20556_2005"
"20521",1.07,235,2015,"20521_2015"
"20256",0.191,234,2010,"20256_2010"
"20341",-0.281,232,2010,"20341_2010"
"20256",0.371,226,2005,"20256_2005"
"20256",0.138,224,2015,"20256_2015"
"20281",0.187,219,2005,"20281_2005"
"20479",0.534,219,2010,"20479_2010"
"20479",0.144,202,2015,"20479_2015"
"20479",0.089,195,2005,"20479_2005"
"20518",0.122,175,1990,"20518_1990"
"20518",0.198,161,1995,"20518_1995"
"20518",0.077,160,2000,"20518_2000"
"20047",-0.449,157,1990,"20047_1990"
"20518",-0.272,153,2010,"20518_2010"
"20488",0.502,149,1990,"20488_1990"
"20518",-0.366,146,2005,"20518_2005"
"20488",0.224,140,2000,"20488_2000"
"20488",0.255,132,1995,"20488_1995"
"20518",-0.066,132,2015,"20518_2015"
"20488",0.008,131,2010,"20488_2010"
"20047",-0.131,121,1995,"20047_1995"
"20488",0.336,116,2005,"20488_2005"
"20488",0.004,114,2015,"20488_2015"
"20047",-0.293,109,2000,"20047_2000"
"20047",-0.45,102,2005,"20047_2005"
"20047",-0.476,93,2010,"20047_2010"
"20047",-0.594,87,2015,"20047_2015"
"21114",-1.564,1576259,2015,"21114_2015"
"21114",-1.676,1539819,2010,"21114_2010"
"21114",-1.717,1485941,2005,"21114_2005"
"21114",-1.805,1346916,2000,"21114_2000"
"21114",-1.675,1222569,1995,"21114_1995"
"21114",-1.946,1057454,1990,"21114_1990"
"21156",-0.687,319375,2015,"21156_2015"
"21156",-0.924,274906,2010,"21156_2010"
"21156",-1.033,260923,2005,"21156_2005"
"21156",-1.118,226258,2000,"21156_2000"
"21156",-0.739,190468,1995,"21156_1995"
"21156",-1.082,155563,1990,"21156_1990"
"21132",-1.171,152051,2015,"21132_2015"
"21132",-1.244,141112,2010,"21132_2010"
"21119",-1.652,137290,2015,"21119_2015"
"21019",-0.705,134364,2015,"21019_2015"
"21132",-1.24,130316,2005,"21132_2005"
"21140",-1.166,129032,2015,"21140_2015"
"21019",-0.768,127062,2010,"21019_2010"
"21019",-0.786,122149,2005,"21019_2005"
"21132",-1.313,121071,2000,"21132_2000"
"21140",-1.23,120459,2010,"21140_2010"
"21015",-0.861,117244,2015,"21015_2015"
"21019",-0.841,117111,2000,"21019_2000"
"21140",-1.139,113436,2005,"21140_2005"
"21019",-0.826,112480,1995,"21019_1995"
"21041",-1.618,112225,2015,"21041_2015"
"21132",-1.177,111737,1995,"21132_1995"
"21019",-0.948,104294,1990,"21019_1990"
"21071",-0.318,103509,2015,"21071_2015"
"21015",-0.865,100964,2010,"21015_2010"
"21119",-1.118,100439,2010,"21119_2010"
"21140",-1.231,99794,2000,"21140_2000"
"21071",-0.301,97753,2010,"21071_2010"
"21174",-0.756,97590,2015,"21174_2015"
"21132",-1.365,94471,1990,"21132_1990"
"21174",-0.952,92246,2010,"21174_2010"
"21071",-0.392,90846,2005,"21071_2005"
"21140",-0.991,89782,1995,"21140_1995"
"21174",-0.957,88970,2005,"21174_2005"
"21071",-0.382,83537,2000,"21071_2000"
"21208",-0.156,82457,2015,"21208_2015"
"21197",-0.105,81455,2015,"21197_2015"
"21174",-1.024,81156,2000,"21174_2000"
"21164",-0.534,80507,2015,"21164_2015"
"21119",-1.019,80118,2005,"21119_2005"
"21041",-1.441,79153,2010,"21041_2010"
"21015",-0.884,78452,2005,"21015_2005"
"21140",-1.064,78177,1990,"21140_1990"
"21085",-0.459,77601,2015,"21085_2015"
"21154",-0.504,77061,2015,"21154_2015"
"21208",-0.241,76296,2010,"21208_2010"
"21197",-0.16,75601,2010,"21197_2010"
"21071",-0.466,75169,1995,"21071_1995"
"21164",-0.536,74708,2010,"21164_2010"
"21074",-0.966,73771,2015,"21074_2015"
"21085",-0.576,72799,2010,"21085_2010"
"21154",-0.584,71571,2010,"21154_2010"
"21197",-0.129,71454,2005,"21197_2005"
"21174",-0.897,71228,1995,"21174_1995"
"21085",-0.711,70739,2000,"21085_2000"
"21197",-0.069,70164,2000,"21197_2000"
"21071",-0.591,69864,1990,"21071_1990"
"21208",-0.243,69833,2005,"21208_2005"
"21208",-0.199,69698,2000,"21208_2000"
"21085",-0.602,69413,2005,"21085_2005"
"21164",-0.534,67157,2005,"21164_2005"
"21085",-0.629,66182,1995,"21085_1995"
"21010",1.242,65854,2015,"21010_2015"
"21001",-0.286,65048,2015,"21001_2015"
"21197",0.061,64815,1995,"21197_1995"
"21154",-0.473,64380,2005,"21154_2005"
"21015",-0.878,64315,2000,"21015_2000"
"21074",-0.864,63457,2010,"21074_2010"
"21174",-1.122,63245,1990,"21174_1990"
"21085",-0.64,62894,1990,"21085_1990"
"21208",0.052,62788,1995,"21208_1995"
"21164",-0.521,62651,2000,"21164_2000"
"21053",-0.136,62028,2015,"21053_2015"
"21010",0.941,60621,2010,"21010_2010"
"21001",-0.29,60353,2010,"21001_2010"
"21074",-0.815,59822,2005,"21074_2005"
"21154",-0.428,59177,2000,"21154_2000"
"21004",-0.234,59077,2015,"21004_2015"
"21208",0.046,59057,1990,"21208_1990"
"21197",-0.124,57914,1990,"21197_1990"
"21053",-0.125,57909,2010,"21053_2010"
"21164",-0.508,56665,1995,"21164_1995"
"21119",-0.778,56066,2000,"21119_2000"
"21041",-1.398,55456,2005,"21041_2005"
"21207",0.115,55299,2015,"21207_2015"
"21010",0.865,54740,2005,"21010_2005"
"21015",-0.546,54699,1995,"21015_1995"
"21186",-0.084,53498,2015,"21186_2015"
"21207",0.237,53295,2010,"21207_2010"
"21001",-0.226,53115,2005,"21001_2005"
"21154",-0.154,52764,1995,"21154_1995"
"21177",0.767,52508,2015,"21177_2015"
"21004",-0.306,52078,2010,"21004_2010"
"21053",-0.021,51536,2005,"21053_2005"
"21186",0.045,51495,2010,"21186_2010"
"21115",0.279,50962,2015,"21115_2015"
"21074",-0.852,50868,2000,"21074_2000"
"21207",0.201,50447,2005,"21207_2005"
"21001",-0.276,49462,2000,"21001_2000"
"21053",0.047,49266,2000,"21053_2000"
"21207",0.328,49242,2000,"21207_2000"
"21164",-0.459,49089,1990,"21164_1990"
"21010",0.889,48642,2000,"21010_2000"
"21177",0.461,48268,2010,"21177_2010"
"21043",1.027,47983,2015,"21043_2015"
"21043",1.06,47433,2010,"21043_2010"
"21074",-0.628,47301,1995,"21074_1995"
"21115",0.229,47281,2010,"21115_2010"
"21001",-0.309,47253,1995,"21001_1995"
"21186",0.014,47151,2005,"21186_2005"
"21186",0.138,47106,2000,"21186_2000"
"21045",-0.325,46778,2015,"21045_2015"
"21041",-1.405,46729,2000,"21041_2000"
"21110",0.436,46233,2015,"21110_2015"
"21053",0.204,46208,1995,"21053_1995"
"21004",-0.257,46178,2005,"21004_2005"
"21119",-0.633,45872,1995,"21119_1995"
"21043",0.959,45781,2005,"21043_2005"
"21207",0.553,45546,1995,"21207_1995"
"21186",0.382,45036,1995,"21186_1995"
"21043",1.043,45010,2000,"21043_2000"
"21177",0.356,44579,2005,"21177_2005"
"21045",-0.355,43882,2010,"21045_2010"
"21154",-0.355,43369,1990,"21154_1990"
"21110",0.426,42887,2010,"21110_2010"
"21115",0.223,42479,2005,"21115_2005"
"21186",0.337,42447,1990,"21186_1990"
"21177",0.428,42295,2000,"21177_2000"
"21010",1.431,42183,1995,"21010_1995"
"21053",0.221,41896,1990,"21053_1990"
"21207",0.411,41855,1990,"21207_1990"
"21074",-0.759,41792,1990,"21074_1990"
"21001",-0.356,41227,1990,"21001_1990"
"21034",-0.736,40949,2015,"21034_2015"
"21045",-0.317,40871,2005,"21045_2005"
"21004",-0.237,40439,2000,"21004_2000"
"21180",-0.432,40220,2015,"21180_2015"
"21199",0.381,39959,2015,"21199_2015"
"21043",1.136,39866,1995,"21043_1995"
"21041",-1.164,39514,1995,"21041_1995"
"21110",0.369,39077,2005,"21110_2005"
"21045",-0.327,38711,2000,"21045_2000"
"21115",0.359,38649,2000,"21115_2000"
"21199",0.575,37910,2010,"21199_2010"
"21119",-0.6,37788,1990,"21119_1990"
"21045",-0.187,37089,1995,"21045_1995"
"21010",1.166,36884,1990,"21010_1990"
"21004",-0.205,36660,1995,"21004_1995"
"21177",0.474,36606,1995,"21177_1995"
"21051",-0.477,36606,2000,"21051_2000"
"21180",-0.287,36518,2010,"21180_2010"
"21051",-0.415,35859,1995,"21051_1995"
"21110",0.394,35812,2000,"21110_2000"
"21003",-0.229,35764,2015,"21003_2015"
"21015",-0.78,35738,1990,"21015_1990"
"21043",1.06,35676,1990,"21043_1990"
"21051",-0.521,35540,1990,"21051_1990"
"21045",-0.47,34776,1990,"21045_1990"
"21003",-0.415,34765,2000,"21003_2000"
"21034",-0.169,34596,2010,"21034_2010"
"21199",0.391,34575,2005,"21199_2005"
"21115",0.351,34442,1995,"21115_1995"
"21051",-0.266,34415,2015,"21051_2015"
"21054",0.312,34196,2015,"21054_2015"
"21051",-0.322,33935,2010,"21051_2010"
"21003",-0.331,33865,2010,"21003_2010"
"21180",-0.258,33831,2005,"21180_2005"
"21094",-0.32,33784,2015,"21094_2015"
"21051",-0.45,32825,2005,"21051_2005"
"21003",-0.418,32521,2005,"21003_2005"
"21177",0.359,32000,1990,"21177_1990"
"21003",-0.373,31814,1995,"21003_1995"
"21180",-0.302,31665,2000,"21180_2000"
"21110",0.41,31583,1995,"21110_1995"
"21094",-0.393,31532,2010,"21094_2010"
"21143",-0.504,31355,2015,"21143_2015"
"21004",-0.213,31059,1990,"21004_1990"
"21104",-0.437,30848,2015,"21104_2015"
"21199",0.43,30426,2000,"21199_2000"
"21142",-0.258,30303,2015,"21142_2015"
"21034",-0.288,30255,2005,"21034_2005"
"21054",0.182,30254,2010,"21054_2010"
"21180",-0.032,29642,1995,"21180_1995"
"21115",0.218,29096,1990,"21115_1990"
"21194",-0.137,29090,2015,"21194_2015"
"21041",-1.265,29047,1990,"21041_1990"
"21179",0.147,28953,2015,"21179_2015"
"21003",-0.292,28875,1990,"21003_1990"
"21069",0.417,28654,2000,"21069_2000"
"21179",0.193,28568,2010,"21179_2010"
"21143",-0.646,28419,2010,"21143_2010"
"21083",1.039,28405,1990,"21083_1990"
"21083",0.702,28358,2000,"21083_2000"
"21076",0.896,28345,2000,"21076_2000"
"21094",-0.34,28333,2005,"21094_2005"
"21017",0.356,28306,2015,"21017_2015"
"21083",0.966,28294,1995,"21083_1995"
"21106",0.181,28220,2015,"21106_2015"
"21172",0.541,28139,2015,"21172_2015"
"21194",-0.185,27890,2010,"21194_2010"
"21199",0.636,27728,1995,"21199_1995"
"21142",-0.285,27622,2010,"21142_2010"
"21034",-0.326,27575,2000,"21034_2000"
"21118",-0.27,27454,2015,"21118_2015"
"21104",-0.418,27292,2010,"21104_2010"
"21069",0.278,27017,1990,"21069_1990"
"21110",0.344,26947,1990,"21110_1990"
"21179",0.16,26787,2005,"21179_2005"
"21076",0.613,26689,2010,"21076_2010"
"21194",-0.079,26465,2005,"21194_2005"
"21179",0.188,26366,1995,"21179_1995"
"21076",0.671,26115,2005,"21076_2005"
"21069",0.279,26114,1995,"21069_1995"
"21054",0.302,26087,2005,"21054_2005"
"21076",0.527,25981,2015,"21076_2015"
"21050",1.155,25978,2015,"21050_2015"
"21172",0.799,25859,2000,"21172_2000"
"21172",0.614,25793,2010,"21172_2010"
"21106",0.754,25720,2010,"21106_2010"
"21094",-0.272,25719,2000,"21094_2000"
"21179",0.137,25674,2000,"21179_2000"
"21118",-0.326,25553,2010,"21118_2010"
"21076",0.92,25494,1990,"21076_1990"
"21142",-0.265,25466,2005,"21142_2005"
"21069",0.483,25425,2005,"21069_2005"
"21017",0.426,25386,2010,"21017_2010"
"21069",0.45,25373,2010,"21069_2010"
"21083",0.814,25326,2010,"21083_2010"
"21149",0.336,25228,2015,"21149_2015"
"21179",-0.01,25186,1990,"21179_1990"
"21034",0.176,25179,1995,"21034_1995"
"21083",0.624,25160,2005,"21083_2005"
"21194",0.029,25115,2000,"21194_2000"
"21076",0.866,25108,1995,"21076_1995"
"21194",0.264,25066,1995,"21194_1995"
"21205",0.017,25057,2015,"21205_2015"
"21172",1.151,24926,1990,"21172_1990"
"21069",0.278,24787,2015,"21069_2015"
"21195",1.677,24660,2015,"21195_2015"
"21083",0.56,24512,2015,"21083_2015"
"21172",0.722,24459,2005,"21172_2005"
"21104",-0.279,24405,2005,"21104_2005"
"21094",-0.106,24337,1995,"21094_1995"
"21195",1.613,24217,2010,"21195_2010"
"21118",-0.318,24151,2005,"21118_2005"
"21050",0.992,24148,2010,"21050_2010"
"21172",1.045,24106,1995,"21172_1995"
"21180",-0.293,24028,1990,"21180_1990"
"21143",-0.65,23937,2005,"21143_2005"
"21199",0.622,23754,1990,"21199_1990"
"21106",0.738,23619,2000,"21106_2000"
"21194",0.123,23599,1990,"21194_1990"
"21142",-0.169,23342,2000,"21142_2000"
"21142",-0.024,23294,1995,"21142_1995"
"21050",1.458,23072,2005,"21050_2005"
"21205",-0.148,22976,2010,"21205_2010"
"21143",-0.58,22649,2000,"21143_2000"
"21017",0.341,22150,2005,"21017_2005"
"21116",1.168,22136,2015,"21116_2015"
"21109",0.757,22002,2015,"21109_2015"
"21149",0.158,21993,2010,"21149_2010"
"21153",-0.52,21992,2015,"21153_2015"
"21054",0.302,21571,2000,"21054_2000"
"21116",1.089,21275,2010,"21116_2010"
"21090",-0.846,21253,2015,"21090_2015"
"21189",-0.396,21229,2015,"21189_2015"
"21106",0.712,21185,2005,"21106_2005"
"21195",1.93,21164,2000,"21195_2000"
"21047",-0.274,21133,2000,"21047_2000"
"21013",0.01,21100,2015,"21013_2015"
"21143",-0.441,21075,1995,"21143_1995"
"21205",-0.078,20875,2005,"21205_2005"
"21118",-0.345,20849,2000,"21118_2000"
"21094",-0.277,20634,1990,"21094_1990"
"21109",1.005,20618,2010,"21109_2010"
"21169",0.405,20598,2015,"21169_2015"
"21161",-0.025,20580,2015,"21161_2015"
"21034",-0.184,20576,1990,"21034_1990"
"21217",2.057,20529,2010,"21217_2010"
"21142",-0.296,20526,1990,"21142_1990"
"21065",0.067,20511,2015,"21065_2015"
"21169",0.534,20478,2010,"21169_2010"
"21035",0.166,20459,2015,"21035_2015"
"21048",-0.473,20441,2015,"21048_2015"
"21195",1.604,20391,2005,"21195_2005"
"21195",2.061,20345,1995,"21195_1995"
"21153",-0.472,20267,2010,"21153_2010"
"21050",1.389,20252,2000,"21050_2000"
"21134",-0.592,20175,2015,"21134_2015"
"21047",-0.157,20155,2015,"21047_2015"
"21058",1.256,20010,2015,"21058_2015"
"21183",1.4,19982,2015,"21183_2015"
"21106",0.613,19959,1995,"21106_1995"
"21183",1.043,19826,2010,"21183_2010"
"21035",0.048,19764,2005,"21035_2005"
"21047",-0.255,19738,1995,"21047_1995"
"21217",1.853,19715,2000,"21217_2000"
"21189",-0.356,19701,2010,"21189_2010"
"21035",0.211,19639,2010,"21035_2010"
"21116",1.326,19609,2005,"21116_2005"
"21212",0.911,19447,2000,"21212_2000"
"21212",0.772,19438,2010,"21212_2010"
"21111",1.309,19401,2000,"21111_2000"
"21205",-0.014,19368,2000,"21205_2000"
"21047",-0.224,19324,1990,"21047_1990"
"21134",-0.665,19310,2010,"21134_2010"
"21058",1.147,19257,2010,"21058_2010"
"21116",1.122,19235,2000,"21116_2000"
"21099",0.564,19174,2015,"21099_2015"
"21169",0.327,19156,2005,"21169_2005"
"21212",0.873,19050,2015,"21212_2015"
"21212",1.095,19048,1995,"21212_1995"
"21065",0.051,19040,2010,"21065_2010"
"21047",-0.185,19037,2010,"21047_2010"
"21104",-0.239,19033,2000,"21104_2000"
"21183",1.199,19010,2005,"21183_2005"
"21161",0.137,19002,2010,"21161_2010"
"21099",0.648,18954,2010,"21099_2010"
"21013",-0.165,18920,2010,"21013_2010"
"21072",2.434,18803,2015,"21072_2015"
"21048",-0.42,18762,2010,"21048_2010"
"21118",-0.39,18761,1995,"21118_1995"
"21035",-0.172,18692,2000,"21035_2000"
"21217",1.976,18688,2005,"21217_2005"
"21212",0.786,18567,2005,"21212_2005"
"21017",0.567,18565,2000,"21017_2000"
"21090",-0.38,18540,2010,"21090_2010"
"21149",0.049,18486,2005,"21149_2005"
"21047",-0.321,18480,2005,"21047_2005"
"21111",0.984,18435,2010,"21111_2010"
"21109",0.93,18326,2000,"21109_2000"
"21050",1.627,18312,1995,"21050_1995"
"21058",1.253,18303,2005,"21058_2005"
"21217",2.065,18278,2015,"21217_2015"
"21054",0.561,18275,1995,"21054_1995"
"21111",1.035,18251,2005,"21111_2005"
"21108",-0.334,18239,2015,"21108_2015"
"21183",1.406,18233,2000,"21183_2000"
"21116",1.076,18211,1995,"21116_1995"
"21109",0.768,18209,2005,"21109_2005"
"21189",-0.095,18205,2005,"21189_2005"
"21153",-0.333,18181,2005,"21153_2005"
"21169",0.503,18145,2000,"21169_2000"
"21212",0.916,18124,1990,"21212_1990"
"21111",0.933,18102,2015,"21111_2015"
"21217",1.749,18042,1995,"21217_1995"
"21143",-0.626,17980,1990,"21143_1990"
"21188",0.431,17956,2015,"21188_2015"
"21017",0.796,17955,1995,"21017_1995"
"21099",0.489,17870,2005,"21099_2005"
"21058",1.076,17833,2000,"21058_2000"
"21048",-0.49,17788,2000,"21048_2000"
"21109",0.97,17783,1995,"21109_1995"
"21099",0.719,17779,2000,"21099_2000"
"21178",1.203,17764,2000,"21178_2000"
"21111",1.522,17745,1990,"21111_1990"
"21106",0.7,17708,1990,"21106_1990"
"21163",-0.649,17472,2015,"21163_2015"
"21205",0.247,17448,1995,"21205_1995"
"21065",0.14,17447,2005,"21065_2005"
"21058",0.947,17444,1995,"21058_1995"
"21035",-0.203,17399,1995,"21035_1995"
"21111",1.795,17387,1995,"21111_1995"
"21189",-0.086,17259,2000,"21189_2000"
"21013",-0.283,17238,2005,"21013_2005"
"21188",0.37,17171,2000,"21188_2000"
"21048",-0.434,17167,2005,"21048_2005"
"21178",1.019,17115,2010,"21178_2010"
"21161",-0.031,17093,2005,"21161_2005"
"21134",-0.631,17069,2005,"21134_2005"
"21188",0.508,17028,2010,"21188_2010"
"21104",-0.141,16974,1995,"21104_1995"
"21048",-0.169,16951,1995,"21048_1995"
"21067",-0.086,16923,2015,"21067_2015"
"21170",0.138,16892,2015,"21170_2015"
"21153",-0.237,16844,2000,"21153_2000"
"21214",0,16817,2015,"21214_2015"
"21169",0.428,16812,1995,"21169_1995"
"21178",1.018,16797,2005,"21178_2005"
"21064",0.766,16794,1990,"21064_1990"
"21161",-0.027,16717,2000,"21161_2000"
"21064",0.671,16677,2015,"21064_2015"
"21116",1.248,16598,1990,"21116_1990"
"21108",-0.337,16575,2010,"21108_2010"
"21049",1.581,16569,2015,"21049_2015"
"21067",-0.065,16551,2010,"21067_2010"
"21178",0.908,16496,2015,"21178_2015"
"21217",1.865,16455,1990,"21217_1990"
"21050",1.453,16429,1990,"21050_1990"
"21170",0.222,16390,2010,"21170_2010"
"21134",-0.591,16361,2000,"21134_2000"
"21109",1.052,16356,1990,"21109_1990"
"21178",1.466,16345,1990,"21178_1990"
"21064",0.744,16331,2000,"21064_2000"
"21163",-0.572,16275,2010,"21163_2010"
"21064",0.433,16270,2010,"21064_2010"
"21035",-0.053,16265,1990,"21035_1990"
"21178",1.598,16183,1995,"21178_1995"
"21211",-0.866,16173,2015,"21211_2015"
"21072",1.936,16130,2000,"21072_2000"
"21188",0.421,16093,1990,"21188_1990"
"21169",0.507,16069,1990,"21169_1990"
"21189",-0.154,16060,1995,"21189_1995"
"21099",0.772,16030,1995,"21099_1995"
"21195",1.841,16025,1990,"21195_1990"
"21064",0.539,16013,2005,"21064_2005"
"21064",1.082,15976,1995,"21064_1995"
"21183",1.309,15822,1995,"21183_1995"
"21170",0.245,15814,2005,"21170_2005"
"21013",-0.157,15811,2000,"21013_2000"
"21118",-0.416,15802,1990,"21118_1990"
"21188",0.25,15795,1995,"21188_1995"
"21049",1.379,15767,2010,"21049_2010"
"21124",0.248,15763,2015,"21124_2015"
"21058",0.986,15742,1990,"21058_1990"
"21044",-0.092,15704,2015,"21044_2015"
"21214",-0.07,15690,2010,"21214_2010"
"21072",1.776,15689,2010,"21072_2010"
"21006",1.443,15637,2015,"21006_2015"
"21072",1.777,15616,2005,"21072_2005"
"21153",-0.346,15610,1995,"21153_1995"
"21048",-0.362,15483,1990,"21048_1990"
"21134",-0.333,15482,1995,"21134_1995"
"21211",-0.911,15444,2010,"21211_2010"
"21044",0.021,15367,2010,"21044_2010"
"21183",1.221,15309,1990,"21183_1990"
"21170",0.171,15268,2000,"21170_2000"
"21065",0.246,15105,2000,"21065_2000"
"21078",1.415,15096,2015,"21078_2015"
"21065",-0.048,15047,1995,"21065_1995"
"21067",-0.07,15041,2005,"21067_2005"
"21063",-0.223,14974,2015,"21063_2015"
"21188",0.455,14954,2005,"21188_2005"
"21099",0.653,14908,1990,"21099_1990"
"21163",-0.66,14866,2005,"21163_2005"
"21067",-0.038,14833,2000,"21067_2000"
"21090",-0.255,14814,2005,"21090_2005"
"21144",-0.441,14810,2015,"21144_2015"
"21170",0.053,14803,1995,"21170_1995"
"21117",-0.974,14766,2000,"21117_2000"
"21006",1.083,14754,2010,"21006_2010"
"21205",-0.011,14743,1990,"21205_1990"
"21161",0.448,14714,1995,"21161_1995"
"21214",-0.016,14574,2005,"21214_2005"
"21090",-0.571,14483,2000,"21090_2000"
"21124",0.39,14454,2010,"21124_2010"
"21211",-0.901,14452,2005,"21211_2005"
"21026",-0.135,14440,2015,"21026_2015"
"21044",0.033,14434,2000,"21044_2000"
"21044",-0.001,14367,2005,"21044_2005"
"21108",-0.542,14365,2005,"21108_2005"
"21163",-0.878,14275,1995,"21163_1995"
"21072",1.815,14272,1990,"21072_1990"
"21149",-0.142,14249,2000,"21149_2000"
"21036",1.741,14205,2010,"21036_2010"
"21117",-0.931,14159,2015,"21117_2015"
"21145",1.919,14092,2015,"21145_2015"
"21163",-0.786,14055,2000,"21163_2000"
"21117",-0.879,14052,2010,"21117_2010"
"21078",1.645,13982,2010,"21078_2010"
"21067",0.086,13961,1995,"21067_1995"
"21036",1.679,13942,2015,"21036_2015"
"21072",1.948,13872,1995,"21072_1995"
"21090",0.104,13832,1995,"21090_1995"
"21170",0.016,13810,1990,"21170_1990"
"21211",-0.898,13810,2000,"21211_2000"
"21063",-0.206,13785,2010,"21063_2010"
"21108",-0.494,13769,2000,"21108_2000"
"21044",-0.076,13754,1995,"21044_1995"
"21006",1.352,13745,2005,"21006_2005"
"21013",0.184,13741,1995,"21013_1995"
"21153",-0.243,13734,1990,"21153_1990"
"21026",0.208,13730,2010,"21026_2010"
"21104",0.108,13697,1990,"21104_1990"
"21214",-0.038,13641,2000,"21214_2000"
"21026",0.153,13571,2000,"21026_2000"
"21049",1.596,13562,2005,"21049_2005"
"21124",0.25,13554,2000,"21124_2000"
"21144",-0.66,13541,2010,"21144_2010"
"21213",1.04,13535,2000,"21213_2000"
"21145",1.416,13534,2010,"21145_2010"
"21089",1.331,13489,2000,"21089_2000"
"21063",-0.256,13473,2000,"21063_2000"
"21117",-0.836,13398,1995,"21117_1995"
"21063",-0.321,13398,2005,"21063_2005"
"21124",0.284,13386,2005,"21124_2005"
"21213",1.097,13320,2015,"21213_2015"
"21026",0.197,13319,2005,"21026_2005"
"21189",-0.13,13296,1990,"21189_1990"
"21086",1.191,13257,2000,"21086_2000"
"21108",-0.387,13240,1995,"21108_1995"
"21145",1.802,13219,2000,"21145_2000"
"21129",0.278,13159,2015,"21129_2015"
"21134",-0.537,13153,1990,"21134_1990"
"21161",0.326,13137,1990,"21161_1990"
"21087",0.766,13120,2015,"21087_2015"
"21006",1.702,13058,2000,"21006_2000"
"21054",0.426,13037,1990,"21054_1990"
"21065",0.163,13037,1990,"21065_1990"
"21089",1.178,12997,2010,"21089_2010"
"21117",-0.895,12945,2005,"21117_2005"
"21067",-0.22,12930,1990,"21067_1990"
"21075",0.44,12897,2015,"21075_2015"
"21049",1.633,12855,2000,"21049_2000"
"21089",1.159,12818,2015,"21089_2015"
"21175",-0.201,12783,2015,"21175_2015"
"21089",0.989,12749,2005,"21089_2005"
"21202",1.146,12740,2015,"21202_2015"
"21129",0.186,12699,2010,"21129_2010"
"21017",0.64,12696,1990,"21017_1990"
"21145",2.085,12688,2005,"21145_2005"
"21036",1.774,12662,2000,"21036_2000"
"21087",0.835,12662,2010,"21087_2010"
"21089",1.298,12656,1990,"21089_1990"
"21157",0.005,12650,2000,"21157_2000"
"21026",0.203,12625,1995,"21026_1995"
"21036",2.015,12614,2005,"21036_2005"
"21107",1.883,12609,2000,"21107_2000"
"21061",1.779,12575,2010,"21061_2010"
"21211",-0.71,12572,1995,"21211_1995"
"21087",0.494,12556,2000,"21087_2000"
